TIME,AVAILABLE BIKES,TIME,DAY_OF_WEEK,k-3-q-TIME,k-3-q,k-6-q-TIME,k-6-q,k-9-q-TIME,k-9-q,k-3d-TIME,k-3d,k-2d-TIME,k-2d,k-1d-TIME,k-1d,k-1w-TIME,k-1w,k-2w-TIME,k-2w,k-3w-TIME,k-3w,OCCUPANCY FUTURE TIME,OCCUPANCY_FUTURE
2020-03-02 21:35:02,0,2020-03-02 21:35:02,0,2020-03-02 20:20:02,0.0,2020-03-02 20:05:02,0.0,2020-03-02 19:50:02,0.0,2020-03-04 21:35:02,0.0,2020-03-05 21:35:02,1.0,2020-03-06 21:35:02,2.0,2020-03-02 21:35:02,0,2020-02-24 21:35:02,0.0,2020-02-17 21:35:02,3.0,2020-03-09 21:35:02,0.0
2020-03-02 21:40:02,0,2020-03-02 21:40:02,0,2020-03-02 20:25:02,0.0,2020-03-02 20:10:02,1.0,2020-03-02 19:55:02,0.0,2020-03-04 21:40:02,0.0,2020-03-05 21:40:02,1.0,2020-03-06 21:40:03,2.0,2020-03-02 21:40:02,0,2020-02-24 21:40:02,0.0,2020-02-17 21:40:02,3.0,2020-03-09 21:40:03,0.0
2020-03-02 21:45:02,0,2020-03-02 21:45:02,0,2020-03-02 20:30:02,0.0,2020-03-02 20:15:02,0.0,2020-03-02 20:00:02,0.0,2020-03-04 21:45:02,0.0,2020-03-05 21:45:02,1.0,2020-03-06 21:45:02,2.0,2020-03-02 21:45:02,0,2020-02-24 21:45:02,0.0,2020-02-17 21:45:02,3.0,2020-03-09 21:45:02,0.0
2020-03-02 21:50:02,1,2020-03-02 21:50:02,0,2020-03-02 20:35:02,0.0,2020-03-02 20:20:02,0.0,2020-03-02 20:05:02,0.0,2020-03-04 21:50:02,0.0,2020-03-05 21:50:02,0.0,2020-03-06 21:50:02,2.0,2020-03-02 21:50:02,1,2020-02-24 21:50:02,0.0,2020-02-17 21:50:02,3.0,2020-03-09 21:50:02,0.0
2020-03-02 21:55:02,1,2020-03-02 21:55:02,0,2020-03-02 20:40:02,0.0,2020-03-02 20:25:02,0.0,2020-03-02 20:10:02,1.0,2020-03-04 21:55:02,0.0,2020-03-05 21:55:03,0.0,2020-03-06 21:55:03,3.0,2020-03-02 21:55:02,1,2020-02-24 21:55:02,0.0,2020-02-17 21:55:02,3.0,2020-03-09 21:55:02,0.0
2020-03-02 22:00:02,1,2020-03-02 22:00:02,0,2020-03-02 20:45:02,0.0,2020-03-02 20:30:02,0.0,2020-03-02 20:15:02,0.0,2020-03-04 22:00:27,0.0,2020-03-05 22:00:02,0.0,2020-03-06 22:00:02,3.0,2020-03-02 22:00:02,1,2020-02-24 22:00:02,0.0,2020-02-17 22:00:02,4.0,2020-03-09 22:00:02,0.0
2020-03-02 22:05:02,1,2020-03-02 22:05:02,0,2020-03-02 20:50:02,0.0,2020-03-02 20:35:02,0.0,2020-03-02 20:20:02,0.0,2020-03-04 22:05:02,1.0,2020-03-05 22:05:02,0.0,2020-03-06 22:05:02,3.0,2020-03-02 22:05:02,1,2020-02-24 22:05:02,0.0,2020-02-17 22:05:02,4.0,2020-03-09 22:05:02,0.0
2020-03-02 22:10:02,1,2020-03-02 22:10:02,0,2020-03-02 20:55:02,0.0,2020-03-02 20:40:02,0.0,2020-03-02 20:25:02,0.0,2020-03-04 22:10:02,1.0,2020-03-05 22:10:02,0.0,2020-03-06 22:10:03,3.0,2020-03-02 22:10:02,1,2020-02-24 22:10:02,0.0,2020-02-17 22:10:02,4.0,2020-03-09 22:10:02,0.0
2020-03-02 22:15:02,1,2020-03-02 22:15:02,0,2020-03-02 21:00:02,0.0,2020-03-02 20:45:02,0.0,2020-03-02 20:30:02,0.0,2020-03-04 22:15:02,1.0,2020-03-05 22:15:02,0.0,2020-03-06 22:15:02,3.0,2020-03-02 22:15:02,1,2020-02-24 22:15:02,0.0,2020-02-17 22:15:02,4.0,2020-03-09 22:15:02,0.0
2020-03-02 22:20:02,1,2020-03-02 22:20:02,0,2020-03-02 21:05:02,0.0,2020-03-02 20:50:02,0.0,2020-03-02 20:35:02,0.0,2020-03-04 22:20:02,1.0,2020-03-05 22:20:03,0.0,2020-03-06 22:20:03,2.0,2020-03-02 22:20:02,1,2020-02-24 22:20:02,0.0,2020-02-17 22:20:01,4.0,2020-03-09 22:20:02,0.0
2020-03-02 22:25:02,1,2020-03-02 22:25:02,0,2020-03-02 21:10:02,0.0,2020-03-02 20:55:02,0.0,2020-03-02 20:40:02,0.0,2020-03-04 22:25:02,1.0,2020-03-05 22:25:02,0.0,2020-03-06 22:25:03,0.0,2020-03-02 22:25:02,1,2020-02-24 22:25:02,0.0,2020-02-17 22:25:02,4.0,2020-03-09 22:25:02,0.0
2020-03-02 22:30:02,1,2020-03-02 22:30:02,0,2020-03-02 21:15:02,0.0,2020-03-02 21:00:02,0.0,2020-03-02 20:45:02,0.0,2020-03-04 22:30:02,1.0,2020-03-05 22:30:02,0.0,2020-03-06 22:30:02,0.0,2020-03-02 22:30:02,1,2020-02-24 22:30:02,0.0,2020-02-17 22:30:02,4.0,2020-03-09 22:30:03,0.0
2020-03-02 22:35:02,1,2020-03-02 22:35:02,0,2020-03-02 21:20:02,0.0,2020-03-02 21:05:02,0.0,2020-03-02 20:50:02,0.0,2020-03-04 22:35:02,0.0,2020-03-05 22:35:02,0.0,2020-03-06 22:35:02,0.0,2020-03-02 22:35:02,1,2020-02-24 22:35:02,0.0,2020-02-17 22:35:02,4.0,2020-03-09 22:35:02,0.0
2020-03-02 22:40:02,1,2020-03-02 22:40:02,0,2020-03-02 21:25:02,0.0,2020-03-02 21:10:02,0.0,2020-03-02 20:55:02,0.0,2020-03-04 22:40:02,0.0,2020-03-05 22:40:03,0.0,2020-03-06 22:40:02,0.0,2020-03-02 22:40:02,1,2020-02-24 22:40:02,0.0,2020-02-17 22:40:02,4.0,2020-03-09 22:40:02,0.0
2020-03-02 22:45:02,1,2020-03-02 22:45:02,0,2020-03-02 21:30:02,0.0,2020-03-02 21:15:02,0.0,2020-03-02 21:00:02,0.0,2020-03-04 22:45:02,0.0,2020-03-05 22:45:03,0.0,2020-03-06 22:45:02,0.0,2020-03-02 22:45:02,1,2020-02-24 22:45:02,0.0,2020-02-17 22:45:03,5.0,2020-03-09 22:45:02,0.0
2020-03-02 22:50:02,1,2020-03-02 22:50:02,0,2020-03-02 21:35:02,0.0,2020-03-02 21:20:02,0.0,2020-03-02 21:05:02,0.0,2020-03-04 22:50:02,0.0,2020-03-05 22:50:02,0.0,2020-03-06 22:50:03,0.0,2020-03-02 22:50:02,1,2020-02-24 22:50:02,0.0,2020-02-17 22:50:02,5.0,2020-03-09 22:50:02,0.0
2020-03-02 22:55:02,1,2020-03-02 22:55:02,0,2020-03-02 21:40:02,0.0,2020-03-02 21:25:02,0.0,2020-03-02 21:10:02,0.0,2020-03-04 22:55:02,0.0,2020-03-05 22:55:02,0.0,2020-03-06 22:55:02,0.0,2020-03-02 22:55:02,1,2020-02-24 22:55:02,0.0,2020-02-17 22:55:02,5.0,2020-03-09 22:55:02,0.0
2020-03-02 23:00:02,1,2020-03-02 23:00:02,0,2020-03-02 21:45:02,0.0,2020-03-02 21:30:02,0.0,2020-03-02 21:15:02,0.0,2020-03-04 23:00:02,0.0,2020-03-05 23:00:02,0.0,2020-03-06 23:00:02,0.0,2020-03-02 23:00:02,1,2020-02-24 23:00:02,0.0,2020-02-17 23:00:02,5.0,2020-03-09 23:00:02,1.0
2020-03-02 23:05:02,0,2020-03-02 23:05:02,0,2020-03-02 21:50:02,1.0,2020-03-02 21:35:02,0.0,2020-03-02 21:20:02,0.0,2020-03-04 23:05:03,0.0,2020-03-05 23:05:03,0.0,2020-03-06 23:05:02,0.0,2020-03-02 23:05:02,0,2020-02-24 23:05:02,0.0,2020-02-17 23:05:02,5.0,2020-03-09 23:05:02,1.0
2020-03-02 23:10:02,0,2020-03-02 23:10:02,0,2020-03-02 21:55:02,1.0,2020-03-02 21:40:02,0.0,2020-03-02 21:25:02,0.0,2020-03-04 23:10:02,0.0,2020-03-05 23:10:02,0.0,2020-03-06 23:10:02,0.0,2020-03-02 23:10:02,0,2020-02-24 23:10:02,0.0,2020-02-17 23:10:02,5.0,2020-03-09 23:10:02,1.0
2020-03-02 23:15:02,0,2020-03-02 23:15:02,0,2020-03-02 22:00:02,1.0,2020-03-02 21:45:02,0.0,2020-03-02 21:30:02,0.0,2020-03-04 23:15:02,0.0,2020-03-05 23:15:02,0.0,2020-03-06 23:15:02,0.0,2020-03-02 23:15:02,0,2020-02-24 23:15:02,0.0,2020-02-17 23:15:02,4.0,2020-03-09 23:15:02,1.0
2020-03-02 23:20:02,0,2020-03-02 23:20:02,0,2020-03-02 22:05:02,1.0,2020-03-02 21:50:02,1.0,2020-03-02 21:35:02,0.0,2020-03-04 23:20:02,0.0,2020-03-05 23:20:02,0.0,2020-03-06 23:20:02,0.0,2020-03-02 23:20:02,0,2020-02-24 23:20:02,0.0,2020-02-17 23:20:27,4.0,2020-03-09 23:20:02,1.0
2020-03-02 23:25:02,0,2020-03-02 23:25:02,0,2020-03-02 22:10:02,1.0,2020-03-02 21:55:02,1.0,2020-03-02 21:40:02,0.0,2020-03-04 23:25:02,0.0,2020-03-05 23:25:03,0.0,2020-03-06 23:25:03,0.0,2020-03-02 23:25:02,0,2020-02-24 23:25:02,0.0,2020-02-17 23:25:02,3.0,2020-03-09 23:25:02,1.0
2020-03-02 23:30:02,0,2020-03-02 23:30:02,0,2020-03-02 22:15:02,1.0,2020-03-02 22:00:02,1.0,2020-03-02 21:45:02,0.0,2020-03-04 23:30:02,0.0,2020-03-05 23:30:03,0.0,2020-03-06 23:30:02,0.0,2020-03-02 23:30:02,0,2020-02-24 23:30:02,0.0,2020-02-17 23:30:01,3.0,2020-03-09 23:30:02,1.0
2020-03-02 23:35:02,0,2020-03-02 23:35:02,0,2020-03-02 22:20:02,1.0,2020-03-02 22:05:02,1.0,2020-03-02 21:50:02,1.0,2020-03-04 23:35:02,0.0,2020-03-05 23:35:02,0.0,2020-03-06 23:35:02,0.0,2020-03-02 23:35:02,0,2020-02-24 23:35:02,0.0,2020-02-17 23:35:02,3.0,2020-03-09 23:35:02,1.0
2020-03-02 23:40:02,0,2020-03-02 23:40:02,0,2020-03-02 22:25:02,1.0,2020-03-02 22:10:02,1.0,2020-03-02 21:55:02,1.0,2020-03-04 23:40:02,0.0,2020-03-05 23:40:02,0.0,2020-03-06 23:40:03,1.0,2020-03-02 23:40:02,0,2020-02-24 23:40:02,0.0,2020-02-17 23:40:02,3.0,2020-03-09 23:40:02,1.0
2020-03-02 23:45:02,0,2020-03-02 23:45:02,0,2020-03-02 22:30:02,1.0,2020-03-02 22:15:02,1.0,2020-03-02 22:00:02,1.0,2020-03-04 23:45:02,0.0,2020-03-05 23:45:02,0.0,2020-03-06 23:45:02,1.0,2020-03-02 23:45:02,0,2020-02-24 23:45:02,1.0,2020-02-17 23:45:02,3.0,2020-03-09 23:45:02,1.0
2020-03-02 23:50:02,0,2020-03-02 23:50:02,0,2020-03-02 22:35:02,1.0,2020-03-02 22:20:02,1.0,2020-03-02 22:05:02,1.0,2020-03-04 23:50:02,0.0,2020-03-05 23:50:03,0.0,2020-03-06 23:50:02,1.0,2020-03-02 23:50:02,0,2020-02-24 23:50:02,1.0,2020-02-17 23:50:02,3.0,2020-03-09 23:50:02,1.0
2020-03-02 23:55:02,0,2020-03-02 23:55:02,0,2020-03-02 22:40:02,1.0,2020-03-02 22:25:02,1.0,2020-03-02 22:10:02,1.0,2020-03-04 23:55:02,0.0,2020-03-05 23:55:02,0.0,2020-03-06 23:55:02,1.0,2020-03-02 23:55:02,0,2020-02-24 23:55:02,1.0,2020-02-17 23:55:02,3.0,2020-03-09 23:55:02,1.0
2020-03-03 00:00:02,0,2020-03-03 00:00:02,1,2020-03-02 22:45:02,1.0,2020-03-02 22:30:02,1.0,2020-03-02 22:15:02,1.0,2020-03-05 00:00:03,0.0,2020-03-06 00:00:02,0.0,2020-03-09 00:00:02,3.0,2020-03-03 00:00:02,0,2020-02-25 00:00:02,1.0,2020-02-18 00:00:02,3.0,2020-03-10 00:00:02,1.0
2020-03-03 00:05:02,0,2020-03-03 00:05:02,1,2020-03-02 22:50:02,1.0,2020-03-02 22:35:02,1.0,2020-03-02 22:20:02,1.0,2020-03-05 00:05:02,0.0,2020-03-06 00:05:03,0.0,2020-03-09 00:05:03,3.0,2020-03-03 00:05:02,0,2020-02-25 00:05:02,1.0,2020-02-18 00:05:02,3.0,2020-03-10 00:05:03,1.0
2020-03-03 00:10:02,0,2020-03-03 00:10:02,1,2020-03-02 22:55:02,1.0,2020-03-02 22:40:02,1.0,2020-03-02 22:25:02,1.0,2020-03-05 00:10:02,0.0,2020-03-06 00:10:02,0.0,2020-03-09 00:10:02,3.0,2020-03-03 00:10:02,0,2020-02-25 00:10:02,1.0,2020-02-18 00:10:02,3.0,2020-03-10 00:10:02,1.0
2020-03-03 00:15:02,0,2020-03-03 00:15:02,1,2020-03-02 23:00:02,1.0,2020-03-02 22:45:02,1.0,2020-03-02 22:30:02,1.0,2020-03-05 00:15:02,0.0,2020-03-06 00:15:03,0.0,2020-03-09 00:15:02,3.0,2020-03-03 00:15:02,0,2020-02-25 00:15:02,1.0,2020-02-18 00:15:02,3.0,2020-03-10 00:15:02,1.0
2020-03-03 00:20:02,0,2020-03-03 00:20:02,1,2020-03-02 23:05:02,0.0,2020-03-02 22:50:02,1.0,2020-03-02 22:35:02,1.0,2020-03-05 00:20:02,0.0,2020-03-06 00:20:02,0.0,2020-03-09 00:20:03,3.0,2020-03-03 00:20:02,0,2020-02-25 00:20:02,1.0,2020-02-18 00:20:02,3.0,2020-03-10 00:20:02,1.0
2020-03-03 00:25:02,0,2020-03-03 00:25:02,1,2020-03-02 23:10:02,0.0,2020-03-02 22:55:02,1.0,2020-03-02 22:40:02,1.0,2020-03-05 00:25:02,0.0,2020-03-06 00:25:02,0.0,2020-03-09 00:25:02,3.0,2020-03-03 00:25:02,0,2020-02-25 00:25:02,1.0,2020-02-18 00:25:02,3.0,2020-03-10 00:25:02,1.0
2020-03-03 00:30:02,0,2020-03-03 00:30:02,1,2020-03-02 23:15:02,0.0,2020-03-02 23:00:02,1.0,2020-03-02 22:45:02,1.0,2020-03-05 00:30:02,0.0,2020-03-06 00:30:02,0.0,2020-03-09 00:30:02,3.0,2020-03-03 00:30:02,0,2020-02-25 00:30:02,1.0,2020-02-18 00:30:02,3.0,2020-03-10 00:30:02,1.0
2020-03-03 00:35:02,0,2020-03-03 00:35:02,1,2020-03-02 23:20:02,0.0,2020-03-02 23:05:02,0.0,2020-03-02 22:50:02,1.0,2020-03-05 00:35:03,0.0,2020-03-06 00:35:02,0.0,2020-03-09 00:35:02,3.0,2020-03-03 00:35:02,0,2020-02-25 00:35:02,1.0,2020-02-18 00:35:02,3.0,2020-03-10 00:35:02,1.0
2020-03-03 00:40:02,0,2020-03-03 00:40:02,1,2020-03-02 23:25:02,0.0,2020-03-02 23:10:02,0.0,2020-03-02 22:55:02,1.0,2020-03-05 00:40:02,0.0,2020-03-06 00:40:03,0.0,2020-03-09 00:40:02,3.0,2020-03-03 00:40:02,0,2020-02-25 00:40:02,1.0,2020-02-18 00:40:02,3.0,2020-03-10 00:40:02,1.0
2020-03-03 00:45:02,0,2020-03-03 00:45:02,1,2020-03-02 23:30:02,0.0,2020-03-02 23:15:02,0.0,2020-03-02 23:00:02,1.0,2020-03-05 00:45:03,0.0,2020-03-06 00:45:02,0.0,2020-03-09 00:45:02,3.0,2020-03-03 00:45:02,0,2020-02-25 00:45:02,1.0,2020-02-18 00:45:02,3.0,2020-03-10 00:45:02,1.0
2020-03-03 00:50:04,0,2020-03-03 00:50:04,1,2020-03-02 23:35:02,0.0,2020-03-02 23:20:02,0.0,2020-03-02 23:05:02,0.0,2020-03-05 00:50:04,0.0,2020-03-06 00:50:03,0.0,2020-03-09 00:50:04,3.0,2020-03-03 00:50:04,0,2020-02-25 00:50:03,1.0,2020-02-18 00:50:03,3.0,2020-03-10 00:50:03,1.0
2020-03-03 00:55:02,0,2020-03-03 00:55:02,1,2020-03-02 23:40:02,0.0,2020-03-02 23:25:02,0.0,2020-03-02 23:10:02,0.0,2020-03-05 00:55:02,0.0,2020-03-06 00:55:02,0.0,2020-03-09 00:55:02,3.0,2020-03-03 00:55:02,0,2020-02-25 00:55:02,1.0,2020-02-18 00:55:02,3.0,2020-03-10 00:55:02,1.0
2020-03-03 01:00:02,0,2020-03-03 01:00:02,1,2020-03-02 23:45:02,0.0,2020-03-02 23:30:02,0.0,2020-03-02 23:15:02,0.0,2020-03-05 01:00:03,0.0,2020-03-06 01:00:03,0.0,2020-03-09 01:00:03,3.0,2020-03-03 01:00:02,0,2020-02-25 01:00:02,1.0,2020-02-18 01:00:02,3.0,2020-03-10 01:00:02,1.0
2020-03-03 01:05:02,0,2020-03-03 01:05:02,1,2020-03-02 23:50:02,0.0,2020-03-02 23:35:02,0.0,2020-03-02 23:20:02,0.0,2020-03-05 01:05:03,0.0,2020-03-06 01:05:03,0.0,2020-03-09 01:05:03,3.0,2020-03-03 01:05:02,0,2020-02-25 01:05:02,1.0,2020-02-18 01:05:02,3.0,2020-03-10 01:05:02,1.0
2020-03-03 01:10:02,0,2020-03-03 01:10:02,1,2020-03-02 23:55:02,0.0,2020-03-02 23:40:02,0.0,2020-03-02 23:25:02,0.0,2020-03-05 01:10:02,0.0,2020-03-06 01:10:02,0.0,2020-03-09 01:10:02,3.0,2020-03-03 01:10:02,0,2020-02-25 01:10:02,1.0,2020-02-18 01:10:02,3.0,2020-03-10 01:10:02,1.0
2020-03-03 01:15:02,0,2020-03-03 01:15:02,1,2020-03-03 00:00:02,0.0,2020-03-02 23:45:02,0.0,2020-03-02 23:30:02,0.0,2020-03-05 01:15:02,0.0,2020-03-06 01:15:02,0.0,2020-03-09 01:15:02,3.0,2020-03-03 01:15:02,0,2020-02-25 01:15:02,1.0,2020-02-18 01:15:02,3.0,2020-03-10 01:15:02,1.0
2020-03-03 01:20:02,0,2020-03-03 01:20:02,1,2020-03-03 00:05:02,0.0,2020-03-02 23:50:02,0.0,2020-03-02 23:35:02,0.0,2020-03-05 01:20:02,0.0,2020-03-06 01:20:02,0.0,2020-03-09 01:20:02,3.0,2020-03-03 01:20:02,0,2020-02-25 01:20:02,1.0,2020-02-18 01:20:02,3.0,2020-03-10 01:20:02,1.0
2020-03-03 01:25:02,0,2020-03-03 01:25:02,1,2020-03-03 00:10:02,0.0,2020-03-02 23:55:02,0.0,2020-03-02 23:40:02,0.0,2020-03-05 01:25:03,0.0,2020-03-06 01:25:03,0.0,2020-03-09 01:25:02,3.0,2020-03-03 01:25:02,0,2020-02-25 01:25:02,1.0,2020-02-18 01:25:02,3.0,2020-03-10 01:25:02,1.0
2020-03-03 01:30:02,0,2020-03-03 01:30:02,1,2020-03-03 00:15:02,0.0,2020-03-03 00:00:02,0.0,2020-03-02 23:45:02,0.0,2020-03-05 01:30:03,0.0,2020-03-06 01:30:03,0.0,2020-03-09 01:30:02,3.0,2020-03-03 01:30:02,0,2020-02-25 01:30:02,1.0,2020-02-18 01:30:02,3.0,2020-03-10 01:30:02,1.0
2020-03-03 01:35:02,0,2020-03-03 01:35:02,1,2020-03-03 00:20:02,0.0,2020-03-03 00:05:02,0.0,2020-03-02 23:50:02,0.0,2020-03-05 01:35:03,0.0,2020-03-06 01:35:02,0.0,2020-03-09 01:35:02,3.0,2020-03-03 01:35:02,0,2020-02-25 01:35:02,1.0,2020-02-18 01:35:02,3.0,2020-03-10 01:35:02,1.0
2020-03-03 01:40:02,0,2020-03-03 01:40:02,1,2020-03-03 00:25:02,0.0,2020-03-03 00:10:02,0.0,2020-03-02 23:55:02,0.0,2020-03-05 01:40:02,0.0,2020-03-06 01:40:02,0.0,2020-03-09 01:40:02,3.0,2020-03-03 01:40:02,0,2020-02-25 01:40:02,1.0,2020-02-18 01:40:02,3.0,2020-03-10 01:40:02,1.0
2020-03-03 01:45:02,0,2020-03-03 01:45:02,1,2020-03-03 00:30:02,0.0,2020-03-03 00:15:02,0.0,2020-03-03 00:00:02,0.0,2020-03-05 01:45:02,0.0,2020-03-06 01:45:02,0.0,2020-03-09 01:45:02,3.0,2020-03-03 01:45:02,0,2020-02-25 01:45:02,1.0,2020-02-18 01:45:02,3.0,2020-03-10 01:45:02,1.0
2020-03-03 01:50:02,0,2020-03-03 01:50:02,1,2020-03-03 00:35:02,0.0,2020-03-03 00:20:02,0.0,2020-03-03 00:05:02,0.0,2020-03-05 01:50:02,0.0,2020-03-06 01:50:03,0.0,2020-03-09 01:50:02,3.0,2020-03-03 01:50:02,0,2020-02-25 01:50:02,1.0,2020-02-18 01:50:02,3.0,2020-03-10 01:50:02,1.0
2020-03-03 01:55:02,0,2020-03-03 01:55:02,1,2020-03-03 00:40:02,0.0,2020-03-03 00:25:02,0.0,2020-03-03 00:10:02,0.0,2020-03-05 01:55:02,0.0,2020-03-06 01:55:02,0.0,2020-03-09 01:55:02,3.0,2020-03-03 01:55:02,0,2020-02-25 01:55:02,1.0,2020-02-18 01:55:02,3.0,2020-03-10 01:55:02,1.0
2020-03-03 02:00:02,0,2020-03-03 02:00:02,1,2020-03-03 00:45:02,0.0,2020-03-03 00:30:02,0.0,2020-03-03 00:15:02,0.0,2020-03-05 02:00:02,0.0,2020-03-06 02:00:02,0.0,2020-03-09 02:00:02,3.0,2020-03-03 02:00:02,0,2020-02-25 02:00:02,1.0,2020-02-18 02:00:02,3.0,2020-03-10 02:00:02,1.0
2020-03-03 02:05:02,0,2020-03-03 02:05:02,1,2020-03-03 00:50:04,0.0,2020-03-03 00:35:02,0.0,2020-03-03 00:20:02,0.0,2020-03-05 02:05:02,0.0,2020-03-06 02:05:02,0.0,2020-03-09 02:05:02,3.0,2020-03-03 02:05:02,0,2020-02-25 02:05:02,1.0,2020-02-18 02:05:02,3.0,2020-03-10 02:05:02,1.0
2020-03-03 02:10:02,0,2020-03-03 02:10:02,1,2020-03-03 00:55:02,0.0,2020-03-03 00:40:02,0.0,2020-03-03 00:25:02,0.0,2020-03-05 02:10:02,0.0,2020-03-06 02:10:02,0.0,2020-03-09 02:10:02,3.0,2020-03-03 02:10:02,0,2020-02-25 02:10:02,1.0,2020-02-18 02:10:02,3.0,2020-03-10 02:10:02,1.0
2020-03-03 02:15:02,0,2020-03-03 02:15:02,1,2020-03-03 01:00:02,0.0,2020-03-03 00:45:02,0.0,2020-03-03 00:30:02,0.0,2020-03-05 02:15:02,0.0,2020-03-06 02:15:02,0.0,2020-03-09 02:15:02,3.0,2020-03-03 02:15:02,0,2020-02-25 02:15:02,1.0,2020-02-18 02:15:02,3.0,2020-03-10 02:15:02,1.0
2020-03-03 02:20:02,0,2020-03-03 02:20:02,1,2020-03-03 01:05:02,0.0,2020-03-03 00:50:04,0.0,2020-03-03 00:35:02,0.0,2020-03-05 02:20:02,0.0,2020-03-06 02:20:03,0.0,2020-03-09 02:20:02,3.0,2020-03-03 02:20:02,0,2020-02-25 02:20:02,1.0,2020-02-18 02:20:02,3.0,2020-03-10 02:20:02,1.0
2020-03-03 02:25:02,0,2020-03-03 02:25:02,1,2020-03-03 01:10:02,0.0,2020-03-03 00:55:02,0.0,2020-03-03 00:40:02,0.0,2020-03-05 02:25:03,0.0,2020-03-06 02:25:02,0.0,2020-03-09 02:25:02,3.0,2020-03-03 02:25:02,0,2020-02-25 02:25:02,1.0,2020-02-18 02:25:02,3.0,2020-03-10 02:25:02,1.0
2020-03-03 02:30:02,0,2020-03-03 02:30:02,1,2020-03-03 01:15:02,0.0,2020-03-03 01:00:02,0.0,2020-03-03 00:45:02,0.0,2020-03-05 02:30:03,0.0,2020-03-06 02:30:02,0.0,2020-03-09 02:30:02,3.0,2020-03-03 02:30:02,0,2020-02-25 02:30:02,1.0,2020-02-18 02:30:02,3.0,2020-03-10 02:30:02,1.0
2020-03-03 02:35:02,0,2020-03-03 02:35:02,1,2020-03-03 01:20:02,0.0,2020-03-03 01:05:02,0.0,2020-03-03 00:50:04,0.0,2020-03-05 02:35:03,0.0,2020-03-06 02:35:02,0.0,2020-03-09 02:35:02,3.0,2020-03-03 02:35:02,0,2020-02-25 02:35:02,1.0,2020-02-18 02:35:02,3.0,2020-03-10 02:35:02,1.0
2020-03-03 02:40:02,0,2020-03-03 02:40:02,1,2020-03-03 01:25:02,0.0,2020-03-03 01:10:02,0.0,2020-03-03 00:55:02,0.0,2020-03-05 02:40:02,0.0,2020-03-06 02:40:02,0.0,2020-03-09 02:40:02,3.0,2020-03-03 02:40:02,0,2020-02-25 02:40:02,1.0,2020-02-18 02:40:02,3.0,2020-03-10 02:40:02,1.0
2020-03-03 02:45:02,0,2020-03-03 02:45:02,1,2020-03-03 01:30:02,0.0,2020-03-03 01:15:02,0.0,2020-03-03 01:00:02,0.0,2020-03-05 02:45:02,0.0,2020-03-06 02:45:03,0.0,2020-03-09 02:45:02,3.0,2020-03-03 02:45:02,0,2020-02-25 02:45:02,1.0,2020-02-18 02:45:02,3.0,2020-03-10 02:45:02,1.0
2020-03-03 02:50:02,0,2020-03-03 02:50:02,1,2020-03-03 01:35:02,0.0,2020-03-03 01:20:02,0.0,2020-03-03 01:05:02,0.0,2020-03-05 02:50:02,0.0,2020-03-06 02:50:03,0.0,2020-03-09 02:50:03,3.0,2020-03-03 02:50:02,0,2020-02-25 02:50:02,1.0,2020-02-18 02:50:02,3.0,2020-03-10 02:50:02,1.0
2020-03-03 02:55:02,0,2020-03-03 02:55:02,1,2020-03-03 01:40:02,0.0,2020-03-03 01:25:02,0.0,2020-03-03 01:10:02,0.0,2020-03-05 02:55:02,0.0,2020-03-06 02:55:02,0.0,2020-03-09 02:55:03,3.0,2020-03-03 02:55:02,0,2020-02-25 02:55:02,1.0,2020-02-18 02:55:02,3.0,2020-03-10 02:55:02,1.0
2020-03-03 03:00:27,0,2020-03-03 03:00:27,1,2020-03-03 01:45:02,0.0,2020-03-03 01:30:02,0.0,2020-03-03 01:15:02,0.0,2020-03-05 03:00:02,0.0,2020-03-06 03:00:02,0.0,2020-03-09 03:00:02,3.0,2020-03-03 03:00:27,0,2020-02-25 03:00:02,1.0,2020-02-18 03:00:02,3.0,2020-03-10 03:00:02,1.0
2020-03-03 03:05:02,0,2020-03-03 03:05:02,1,2020-03-03 01:50:02,0.0,2020-03-03 01:35:02,0.0,2020-03-03 01:20:02,0.0,2020-03-05 03:05:02,0.0,2020-03-06 03:05:02,0.0,2020-03-09 03:05:02,3.0,2020-03-03 03:05:02,0,2020-02-25 03:05:02,1.0,2020-02-18 03:05:02,3.0,2020-03-10 03:05:03,1.0
2020-03-03 03:10:02,0,2020-03-03 03:10:02,1,2020-03-03 01:55:02,0.0,2020-03-03 01:40:02,0.0,2020-03-03 01:25:02,0.0,2020-03-05 03:10:02,0.0,2020-03-06 03:10:02,0.0,2020-03-09 03:10:02,3.0,2020-03-03 03:10:02,0,2020-02-25 03:10:02,1.0,2020-02-18 03:10:02,3.0,2020-03-10 03:10:02,1.0
2020-03-03 03:15:02,0,2020-03-03 03:15:02,1,2020-03-03 02:00:02,0.0,2020-03-03 01:45:02,0.0,2020-03-03 01:30:02,0.0,2020-03-05 03:15:02,0.0,2020-03-06 03:15:03,0.0,2020-03-09 03:15:02,3.0,2020-03-03 03:15:02,0,2020-02-25 03:15:02,1.0,2020-02-18 03:15:02,3.0,2020-03-10 03:15:02,1.0
