,Original Time,k-3-q,k-2-q,k-1-q,Occupancy,Occupancy Time
4068,2020-02-04 20:25:02,0.0,0.0,0.0,0.05,2020-02-04 20:50:02
4069,2020-02-04 20:30:02,0.0,0.0,0.05,0.05,2020-02-04 20:55:02
4070,2020-02-04 20:35:02,0.0,0.05,0.05,0.05,2020-02-04 21:00:02
4071,2020-02-04 20:40:02,0.05,0.05,0.05,0.075,2020-02-04 21:05:02
4072,2020-02-04 20:45:02,0.05,0.05,0.05,0.075,2020-02-04 21:10:02
4073,2020-02-04 20:50:02,0.05,0.05,0.05,0.075,2020-02-04 21:15:02
4074,2020-02-04 20:55:02,0.05,0.05,0.075,0.0,2020-02-04 21:20:02
4075,2020-02-04 21:00:02,0.05,0.075,0.075,0.0,2020-02-04 21:25:02
4076,2020-02-04 21:05:02,0.075,0.075,0.075,0.025,2020-02-04 21:30:02
4077,2020-02-04 21:10:02,0.075,0.075,0.0,0.0,2020-02-04 21:35:02
4078,2020-02-04 21:15:02,0.075,0.0,0.0,0.05,2020-02-04 21:40:02
4079,2020-02-04 21:20:02,0.0,0.0,0.025,0.025,2020-02-04 21:45:02
4080,2020-02-04 21:25:02,0.0,0.025,0.0,0.0,2020-02-04 21:50:02
4081,2020-02-04 21:30:02,0.025,0.0,0.05,0.05,2020-02-04 21:55:02
4082,2020-02-04 21:35:02,0.0,0.05,0.025,0.05,2020-02-04 22:00:02
4083,2020-02-04 21:40:02,0.05,0.025,0.0,0.05,2020-02-04 22:05:02
4084,2020-02-04 21:45:02,0.025,0.0,0.05,0.025,2020-02-04 22:10:02
4085,2020-02-04 21:50:02,0.0,0.05,0.05,0.025,2020-02-04 22:15:02
4086,2020-02-04 21:55:02,0.05,0.05,0.05,0.0,2020-02-04 22:20:02
4087,2020-02-04 22:00:02,0.05,0.05,0.025,0.0,2020-02-04 22:25:02
4088,2020-02-04 22:05:02,0.05,0.025,0.025,0.0,2020-02-04 22:30:02
4089,2020-02-04 22:10:02,0.025,0.025,0.0,0.0,2020-02-04 22:35:02
4090,2020-02-04 22:15:02,0.025,0.0,0.0,0.0,2020-02-04 22:40:02
4091,2020-02-04 22:20:02,0.0,0.0,0.0,0.0,2020-02-04 22:45:02
4092,2020-02-04 22:25:02,0.0,0.0,0.0,0.05,2020-02-04 22:50:02
4093,2020-02-04 22:30:02,0.0,0.0,0.0,0.05,2020-02-04 22:55:02
4094,2020-02-04 22:35:02,0.0,0.0,0.0,0.0,2020-02-04 23:00:02
4095,2020-02-04 22:40:02,0.0,0.0,0.05,0.025,2020-02-04 23:05:02
4096,2020-02-04 22:45:02,0.0,0.05,0.05,0.025,2020-02-04 23:10:02
4097,2020-02-04 22:50:02,0.05,0.05,0.0,0.025,2020-02-04 23:15:02
4098,2020-02-04 22:55:02,0.05,0.0,0.025,0.025,2020-02-04 23:20:02
4099,2020-02-04 23:00:02,0.0,0.025,0.025,0.025,2020-02-04 23:25:02
4100,2020-02-04 23:05:02,0.025,0.025,0.025,0.0,2020-02-04 23:30:02
4101,2020-02-04 23:10:02,0.025,0.025,0.025,0.025,2020-02-04 23:35:02
4102,2020-02-04 23:15:02,0.025,0.025,0.025,0.05,2020-02-04 23:40:02
4103,2020-02-04 23:20:02,0.025,0.025,0.0,0.05,2020-02-04 23:45:02
4104,2020-02-04 23:25:02,0.025,0.0,0.025,0.025,2020-02-04 23:50:02
4105,2020-02-04 23:30:02,0.0,0.025,0.05,0.05,2020-02-04 23:55:02
4106,2020-02-04 23:35:02,0.025,0.05,0.05,0.05,2020-02-05 00:00:02
4107,2020-02-04 23:40:02,0.05,0.05,0.025,0.05,2020-02-05 00:05:02
4108,2020-02-04 23:45:02,0.05,0.025,0.05,0.05,2020-02-05 00:10:02
4109,2020-02-04 23:50:02,0.025,0.05,0.05,0.075,2020-02-05 00:15:02
4110,2020-02-04 23:55:02,0.05,0.05,0.05,0.075,2020-02-05 00:20:02
4111,2020-02-05 00:00:02,0.05,0.05,0.05,0.1,2020-02-05 00:25:02
4112,2020-02-05 00:05:02,0.05,0.05,0.075,0.1,2020-02-05 00:30:02
4113,2020-02-05 00:10:02,0.05,0.075,0.075,0.1,2020-02-05 00:35:02
4114,2020-02-05 00:15:02,0.075,0.075,0.1,0.1,2020-02-05 00:40:02
4115,2020-02-05 00:20:02,0.075,0.1,0.1,0.1,2020-02-05 00:45:02
4116,2020-02-05 00:25:02,0.1,0.1,0.1,0.1,2020-02-05 00:50:02
4117,2020-02-05 00:30:02,0.1,0.1,0.1,0.1,2020-02-05 00:55:02
4118,2020-02-05 00:35:02,0.1,0.1,0.1,0.1,2020-02-05 01:00:02
4119,2020-02-05 00:40:02,0.1,0.1,0.1,0.1,2020-02-05 01:05:02
4120,2020-02-05 00:45:02,0.1,0.1,0.1,0.1,2020-02-05 01:10:02
4121,2020-02-05 00:50:02,0.1,0.1,0.1,0.1,2020-02-05 01:15:02
4122,2020-02-05 00:55:02,0.1,0.1,0.1,0.1,2020-02-05 01:20:02
4123,2020-02-05 01:00:02,0.1,0.1,0.1,0.1,2020-02-05 01:25:02
4124,2020-02-05 01:05:02,0.1,0.1,0.1,0.1,2020-02-05 01:30:02
4125,2020-02-05 01:10:02,0.1,0.1,0.1,0.1,2020-02-05 01:35:02
4126,2020-02-05 01:15:02,0.1,0.1,0.1,0.1,2020-02-05 01:40:02
4127,2020-02-05 01:20:02,0.1,0.1,0.1,0.1,2020-02-05 01:45:02
4128,2020-02-05 01:25:02,0.1,0.1,0.1,0.1,2020-02-05 01:50:02
4129,2020-02-05 01:30:02,0.1,0.1,0.1,0.1,2020-02-05 01:55:02
4130,2020-02-05 01:35:02,0.1,0.1,0.1,0.1,2020-02-05 02:00:02
4131,2020-02-05 01:40:02,0.1,0.1,0.1,0.1,2020-02-05 02:05:02
4132,2020-02-05 01:45:02,0.1,0.1,0.1,0.1,2020-02-05 02:10:02
4133,2020-02-05 01:50:02,0.1,0.1,0.1,0.1,2020-02-05 02:15:02
4134,2020-02-05 01:55:02,0.1,0.1,0.1,0.1,2020-02-05 02:20:02
4135,2020-02-05 02:00:02,0.1,0.1,0.1,0.1,2020-02-05 02:25:02
4136,2020-02-05 02:05:02,0.1,0.1,0.1,0.1,2020-02-05 02:30:02
4137,2020-02-05 02:10:02,0.1,0.1,0.1,0.1,2020-02-05 02:35:02
4138,2020-02-05 02:15:02,0.1,0.1,0.1,0.1,2020-02-05 02:40:02
4139,2020-02-05 02:20:02,0.1,0.1,0.1,0.1,2020-02-05 02:45:02
4140,2020-02-05 02:25:02,0.1,0.1,0.1,0.1,2020-02-05 02:50:02
4141,2020-02-05 02:30:02,0.1,0.1,0.1,0.1,2020-02-05 02:55:02
4142,2020-02-05 02:35:02,0.1,0.1,0.1,0.1,2020-02-05 03:00:02
4143,2020-02-05 02:40:02,0.1,0.1,0.1,0.1,2020-02-05 03:05:02
4144,2020-02-05 02:45:02,0.1,0.1,0.1,0.1,2020-02-05 03:10:02
4145,2020-02-05 02:50:02,0.1,0.1,0.1,0.1,2020-02-05 03:15:02
4146,2020-02-05 02:55:02,0.1,0.1,0.1,0.1,2020-02-05 03:20:02
4147,2020-02-05 03:00:02,0.1,0.1,0.1,0.1,2020-02-05 03:25:02
4148,2020-02-05 03:05:02,0.1,0.1,0.1,0.1,2020-02-05 03:30:02
4149,2020-02-05 03:10:02,0.1,0.1,0.1,0.1,2020-02-05 03:35:02
4150,2020-02-05 03:15:02,0.1,0.1,0.1,0.1,2020-02-05 03:40:02
4151,2020-02-05 03:20:02,0.1,0.1,0.1,0.1,2020-02-05 03:45:02
4152,2020-02-05 03:25:02,0.1,0.1,0.1,0.1,2020-02-05 03:50:02
4153,2020-02-05 03:30:02,0.1,0.1,0.1,0.1,2020-02-05 03:55:02
4154,2020-02-05 03:35:02,0.1,0.1,0.1,0.1,2020-02-05 04:00:02
4155,2020-02-05 03:40:02,0.1,0.1,0.1,0.1,2020-02-05 04:05:02
4156,2020-02-05 03:45:02,0.1,0.1,0.1,0.1,2020-02-05 04:10:02
4157,2020-02-05 03:50:02,0.1,0.1,0.1,0.1,2020-02-05 04:15:02
4158,2020-02-05 03:55:02,0.1,0.1,0.1,0.1,2020-02-05 04:20:02
4159,2020-02-05 04:00:02,0.1,0.1,0.1,0.1,2020-02-05 04:25:02
4160,2020-02-05 04:05:02,0.1,0.1,0.1,0.1,2020-02-05 04:30:02
4161,2020-02-05 04:10:02,0.1,0.1,0.1,0.1,2020-02-05 04:35:02
4162,2020-02-05 04:15:02,0.1,0.1,0.1,0.1,2020-02-05 04:40:02
4163,2020-02-05 04:20:02,0.1,0.1,0.1,0.1,2020-02-05 04:45:02
4164,2020-02-05 04:25:02,0.1,0.1,0.1,0.1,2020-02-05 04:50:02
4165,2020-02-05 04:30:02,0.1,0.1,0.1,0.1,2020-02-05 04:55:02
4166,2020-02-05 04:35:02,0.1,0.1,0.1,0.1,2020-02-05 05:00:02
4167,2020-02-05 04:40:02,0.1,0.1,0.1,0.1,2020-02-05 05:05:02
4168,2020-02-05 04:45:02,0.1,0.1,0.1,0.1,2020-02-05 05:10:02
4169,2020-02-05 04:50:02,0.1,0.1,0.1,0.1,2020-02-05 05:15:02
4170,2020-02-05 04:55:02,0.1,0.1,0.1,0.1,2020-02-05 05:20:02
4171,2020-02-05 05:00:02,0.1,0.1,0.1,0.125,2020-02-05 05:25:02
4172,2020-02-05 05:05:02,0.1,0.1,0.1,0.15,2020-02-05 05:30:02
4173,2020-02-05 05:10:02,0.1,0.1,0.1,0.175,2020-02-05 05:35:02
4174,2020-02-05 05:15:02,0.1,0.1,0.125,0.225,2020-02-05 05:40:02
4175,2020-02-05 05:20:02,0.1,0.125,0.15,0.225,2020-02-05 05:45:02
4176,2020-02-05 05:25:02,0.125,0.15,0.175,0.25,2020-02-05 05:50:02
4177,2020-02-05 05:30:02,0.15,0.175,0.225,0.25,2020-02-05 05:55:02
4178,2020-02-05 05:35:02,0.175,0.225,0.225,0.325,2020-02-05 06:00:02
4179,2020-02-05 05:40:02,0.225,0.225,0.25,0.35,2020-02-05 06:05:02
4180,2020-02-05 05:45:02,0.225,0.25,0.25,0.4,2020-02-05 06:10:02
4181,2020-02-05 05:50:02,0.25,0.25,0.325,0.1,2020-02-05 06:15:02
4182,2020-02-05 05:55:02,0.25,0.325,0.35,0.1,2020-02-05 06:20:02
4183,2020-02-05 06:00:02,0.325,0.35,0.4,0.0,2020-02-05 06:25:02
4184,2020-02-05 06:05:02,0.35,0.4,0.1,0.125,2020-02-05 06:30:02
4185,2020-02-05 06:10:02,0.4,0.1,0.1,0.175,2020-02-05 06:35:02
4186,2020-02-05 06:15:02,0.1,0.1,0.0,0.2,2020-02-05 06:40:02
4187,2020-02-05 06:20:02,0.1,0.0,0.125,0.225,2020-02-05 06:45:02
4188,2020-02-05 06:25:02,0.0,0.125,0.175,0.25,2020-02-05 06:50:02
4189,2020-02-05 06:30:02,0.125,0.175,0.2,0.175,2020-02-05 06:55:02
4190,2020-02-05 06:35:02,0.175,0.2,0.225,0.1,2020-02-05 07:00:02
4191,2020-02-05 06:40:02,0.2,0.225,0.25,0.05,2020-02-05 07:05:02
4192,2020-02-05 06:45:02,0.225,0.25,0.175,0.0,2020-02-05 07:10:02
4193,2020-02-05 06:50:02,0.25,0.175,0.1,0.0,2020-02-05 07:15:02
4194,2020-02-05 06:55:02,0.175,0.1,0.05,0.05,2020-02-05 07:20:02
4195,2020-02-05 07:00:02,0.1,0.05,0.0,0.05,2020-02-05 07:25:02
4196,2020-02-05 07:05:02,0.05,0.0,0.0,0.025,2020-02-05 07:30:02
4197,2020-02-05 07:10:02,0.0,0.0,0.05,0.1,2020-02-05 07:35:02
4198,2020-02-05 07:15:02,0.0,0.05,0.05,0.1,2020-02-05 07:40:02
4199,2020-02-05 07:20:02,0.05,0.05,0.025,0.0,2020-02-05 07:45:02
4200,2020-02-05 07:25:02,0.05,0.025,0.1,0.0,2020-02-05 07:50:02
4201,2020-02-05 07:30:02,0.025,0.1,0.1,0.15,2020-02-05 07:55:02
4202,2020-02-05 07:35:02,0.1,0.1,0.0,0.175,2020-02-05 08:00:02
4203,2020-02-05 07:40:02,0.1,0.0,0.0,0.175,2020-02-05 08:05:02
4204,2020-02-05 07:45:02,0.0,0.0,0.15,0.125,2020-02-05 08:10:02
4205,2020-02-05 07:50:02,0.0,0.15,0.175,0.15,2020-02-05 08:15:02
4206,2020-02-05 07:55:02,0.15,0.175,0.175,0.35,2020-02-05 08:20:02
4207,2020-02-05 08:00:02,0.175,0.175,0.125,0.35,2020-02-05 08:25:02
4208,2020-02-05 08:05:02,0.175,0.125,0.15,0.225,2020-02-05 08:30:03
4209,2020-02-05 08:10:02,0.125,0.15,0.35,0.45,2020-02-05 08:35:02
4210,2020-02-05 08:15:02,0.15,0.35,0.35,0.45,2020-02-05 08:40:02
4211,2020-02-05 08:20:02,0.35,0.35,0.225,0.6,2020-02-05 08:45:02
4212,2020-02-05 08:25:02,0.35,0.225,0.45,0.625,2020-02-05 08:50:02
4213,2020-02-05 08:30:03,0.225,0.45,0.45,0.675,2020-02-05 08:55:02
4214,2020-02-05 08:35:02,0.45,0.45,0.6,0.6,2020-02-05 09:00:02
4215,2020-02-05 08:40:02,0.45,0.6,0.625,0.625,2020-02-05 09:05:02
4216,2020-02-05 08:45:02,0.6,0.625,0.675,0.7,2020-02-05 09:10:02
4217,2020-02-05 08:50:02,0.625,0.675,0.6,0.725,2020-02-05 09:15:02
4218,2020-02-05 08:55:02,0.675,0.6,0.625,0.675,2020-02-05 09:20:02
4219,2020-02-05 09:00:02,0.6,0.625,0.7,0.75,2020-02-05 09:25:02
4220,2020-02-05 09:05:02,0.625,0.7,0.725,0.775,2020-02-05 09:30:02
4221,2020-02-05 09:10:02,0.7,0.725,0.675,0.7,2020-02-05 09:35:02
4222,2020-02-05 09:15:02,0.725,0.675,0.75,0.8,2020-02-05 09:40:02
4223,2020-02-05 09:20:02,0.675,0.75,0.775,0.825,2020-02-05 09:45:02
4224,2020-02-05 09:25:02,0.75,0.775,0.7,0.825,2020-02-05 09:50:02
4225,2020-02-05 09:30:02,0.775,0.7,0.8,0.875,2020-02-05 09:55:02
4226,2020-02-05 09:35:02,0.7,0.8,0.825,0.85,2020-02-05 10:00:02
4227,2020-02-05 09:40:02,0.8,0.825,0.825,0.875,2020-02-05 10:05:02
4228,2020-02-05 09:45:02,0.825,0.825,0.875,0.875,2020-02-05 10:10:02
4229,2020-02-05 09:50:02,0.825,0.875,0.85,0.875,2020-02-05 10:15:02
4230,2020-02-05 09:55:02,0.875,0.85,0.875,0.85,2020-02-05 10:20:02
4231,2020-02-05 10:00:02,0.85,0.875,0.875,0.9,2020-02-05 10:25:02
4232,2020-02-05 10:05:02,0.875,0.875,0.875,0.9,2020-02-05 10:30:02
4233,2020-02-05 10:10:02,0.875,0.875,0.85,0.875,2020-02-05 10:35:02
4234,2020-02-05 10:15:02,0.875,0.85,0.9,0.825,2020-02-05 10:40:02
4235,2020-02-05 10:20:02,0.85,0.9,0.9,0.825,2020-02-05 10:45:02
4236,2020-02-05 10:25:02,0.9,0.9,0.875,0.8,2020-02-05 10:50:02
4237,2020-02-05 10:30:02,0.9,0.875,0.825,0.85,2020-02-05 10:55:02
4238,2020-02-05 10:35:02,0.875,0.825,0.825,0.85,2020-02-05 11:00:02
4239,2020-02-05 10:40:02,0.825,0.825,0.8,0.85,2020-02-05 11:05:02
4240,2020-02-05 10:45:02,0.825,0.8,0.85,0.8,2020-02-05 11:10:02
4241,2020-02-05 10:50:02,0.8,0.85,0.85,0.8,2020-02-05 11:15:02
4242,2020-02-05 10:55:02,0.85,0.85,0.85,0.8,2020-02-05 11:20:02
4243,2020-02-05 11:00:02,0.85,0.85,0.8,0.8,2020-02-05 11:25:02
4244,2020-02-05 11:05:02,0.85,0.8,0.8,0.8,2020-02-05 11:30:02
4245,2020-02-05 11:10:02,0.8,0.8,0.8,0.725,2020-02-05 11:35:02
4246,2020-02-05 11:15:02,0.8,0.8,0.8,0.725,2020-02-05 11:40:02
4247,2020-02-05 11:20:02,0.8,0.8,0.8,0.725,2020-02-05 11:45:02
4248,2020-02-05 11:25:02,0.8,0.8,0.725,0.75,2020-02-05 11:50:02
4249,2020-02-05 11:30:02,0.8,0.725,0.725,0.75,2020-02-05 11:55:02
4250,2020-02-05 11:35:02,0.725,0.725,0.725,0.7,2020-02-05 12:00:02
4251,2020-02-05 11:40:02,0.725,0.725,0.75,0.7,2020-02-05 12:05:02
4252,2020-02-05 11:45:02,0.725,0.75,0.75,0.725,2020-02-05 12:10:02
4253,2020-02-05 11:50:02,0.75,0.75,0.7,0.75,2020-02-05 12:15:02
4254,2020-02-05 11:55:02,0.75,0.7,0.7,0.75,2020-02-05 12:20:02
4255,2020-02-05 12:00:02,0.7,0.7,0.725,0.725,2020-02-05 12:25:02
4256,2020-02-05 12:05:02,0.7,0.725,0.75,0.7,2020-02-05 12:30:02
4257,2020-02-05 12:10:02,0.725,0.75,0.75,0.7,2020-02-05 12:35:02
4258,2020-02-05 12:15:02,0.75,0.75,0.725,0.675,2020-02-05 12:40:02
4259,2020-02-05 12:20:02,0.75,0.725,0.7,0.65,2020-02-05 12:45:02
4260,2020-02-05 12:25:02,0.725,0.7,0.7,0.675,2020-02-05 12:50:02
4261,2020-02-05 12:30:02,0.7,0.7,0.675,0.7,2020-02-05 12:55:02
4262,2020-02-05 12:35:02,0.7,0.675,0.65,0.7,2020-02-05 13:00:02
4263,2020-02-05 12:40:02,0.675,0.65,0.675,0.7,2020-02-05 13:05:02
4264,2020-02-05 12:45:02,0.65,0.675,0.7,0.675,2020-02-05 13:10:02
4265,2020-02-05 12:50:02,0.675,0.7,0.7,0.7,2020-02-05 13:15:02
4266,2020-02-05 12:55:02,0.7,0.7,0.7,0.7,2020-02-05 13:20:02
4267,2020-02-05 13:00:02,0.7,0.7,0.675,0.725,2020-02-05 13:25:02
4268,2020-02-05 13:05:02,0.7,0.675,0.7,0.7,2020-02-05 13:30:03
4269,2020-02-05 13:10:02,0.675,0.7,0.7,0.7,2020-02-05 13:35:02
4270,2020-02-05 13:15:02,0.7,0.7,0.725,0.7,2020-02-05 13:40:02
4271,2020-02-05 13:20:02,0.7,0.725,0.7,0.725,2020-02-05 13:45:02
4272,2020-02-05 13:25:02,0.725,0.7,0.7,0.65,2020-02-05 13:50:02
4273,2020-02-05 13:30:03,0.7,0.7,0.7,0.65,2020-02-05 13:55:02
4274,2020-02-05 13:35:02,0.7,0.7,0.725,0.6,2020-02-05 14:00:02
4275,2020-02-05 13:40:02,0.7,0.725,0.65,0.6,2020-02-05 14:05:02
4276,2020-02-05 13:45:02,0.725,0.65,0.65,0.6,2020-02-05 14:10:02
4277,2020-02-05 13:50:02,0.65,0.65,0.6,0.6,2020-02-05 14:15:02
4278,2020-02-05 13:55:02,0.65,0.6,0.6,0.65,2020-02-05 14:20:02
4279,2020-02-05 14:00:02,0.6,0.6,0.6,0.675,2020-02-05 14:25:02
4280,2020-02-05 14:05:02,0.6,0.6,0.6,0.675,2020-02-05 14:30:02
4281,2020-02-05 14:10:02,0.6,0.6,0.65,0.7,2020-02-05 14:35:02
4282,2020-02-05 14:15:02,0.6,0.65,0.675,0.725,2020-02-05 14:40:02
4283,2020-02-05 14:20:02,0.65,0.675,0.675,0.725,2020-02-05 14:45:02
4284,2020-02-05 14:25:02,0.675,0.675,0.7,0.7,2020-02-05 14:50:02
4285,2020-02-05 14:30:02,0.675,0.7,0.725,0.725,2020-02-05 14:55:02
4286,2020-02-05 14:35:02,0.7,0.725,0.725,0.725,2020-02-05 15:00:02
4287,2020-02-05 14:40:02,0.725,0.725,0.7,0.675,2020-02-05 15:05:02
4288,2020-02-05 14:45:02,0.725,0.7,0.725,0.675,2020-02-05 15:10:02
4289,2020-02-05 14:50:02,0.7,0.725,0.725,0.7,2020-02-05 15:15:02
4290,2020-02-05 14:55:02,0.725,0.725,0.675,0.65,2020-02-05 15:20:02
4291,2020-02-05 15:00:02,0.725,0.675,0.675,0.6,2020-02-05 15:25:02
4292,2020-02-05 15:05:02,0.675,0.675,0.7,0.525,2020-02-05 15:30:02
4293,2020-02-05 15:10:02,0.675,0.7,0.65,0.5,2020-02-05 15:35:02
4294,2020-02-05 15:15:02,0.7,0.65,0.6,0.475,2020-02-05 15:40:02
4295,2020-02-05 15:20:02,0.65,0.6,0.525,0.5,2020-02-05 15:45:02
4296,2020-02-05 15:25:02,0.6,0.525,0.5,0.45,2020-02-05 15:50:02
4297,2020-02-05 15:30:02,0.525,0.5,0.475,0.4,2020-02-05 15:55:02
4298,2020-02-05 15:35:02,0.5,0.475,0.5,0.4,2020-02-05 16:00:02
4299,2020-02-05 15:40:02,0.475,0.5,0.45,0.4,2020-02-05 16:05:02
4300,2020-02-05 15:45:02,0.5,0.45,0.4,0.55,2020-02-05 16:10:02
4301,2020-02-05 15:50:02,0.45,0.4,0.4,0.525,2020-02-05 16:15:02
4302,2020-02-05 15:55:02,0.4,0.4,0.4,0.55,2020-02-05 16:20:02
4303,2020-02-05 16:00:02,0.4,0.4,0.55,0.5,2020-02-05 16:25:02
4304,2020-02-05 16:05:02,0.4,0.55,0.525,0.45,2020-02-05 16:30:02
4305,2020-02-05 16:10:02,0.55,0.525,0.55,0.425,2020-02-05 16:35:02
4306,2020-02-05 16:15:02,0.525,0.55,0.5,0.45,2020-02-05 16:40:02
4307,2020-02-05 16:20:02,0.55,0.5,0.45,0.4,2020-02-05 16:45:03
4308,2020-02-05 16:25:02,0.5,0.45,0.425,0.35,2020-02-05 16:50:02
4309,2020-02-05 16:30:02,0.45,0.425,0.45,0.375,2020-02-05 16:55:02
4310,2020-02-05 16:35:02,0.425,0.45,0.4,0.425,2020-02-05 17:00:02
4311,2020-02-05 16:40:02,0.45,0.4,0.35,0.425,2020-02-05 17:05:02
4312,2020-02-05 16:45:03,0.4,0.35,0.375,0.475,2020-02-05 17:10:02
4313,2020-02-05 16:50:02,0.35,0.375,0.425,0.275,2020-02-05 17:15:02
4314,2020-02-05 16:55:02,0.375,0.425,0.425,0.175,2020-02-05 17:20:02
4315,2020-02-05 17:00:02,0.425,0.425,0.475,0.1,2020-02-05 17:25:02
4316,2020-02-05 17:05:02,0.425,0.475,0.275,0.15,2020-02-05 17:30:02
4317,2020-02-05 17:10:02,0.475,0.275,0.175,0.05,2020-02-05 17:35:02
4318,2020-02-05 17:15:02,0.275,0.175,0.1,0.0,2020-02-05 17:40:02
4319,2020-02-05 17:20:02,0.175,0.1,0.15,0.0,2020-02-05 17:45:02
4320,2020-02-05 17:25:02,0.1,0.15,0.05,0.05,2020-02-05 17:50:02
4321,2020-02-05 17:30:02,0.15,0.05,0.0,0.1,2020-02-05 17:55:02
4322,2020-02-05 17:35:02,0.05,0.0,0.0,0.1,2020-02-05 18:00:02
4323,2020-02-05 17:40:02,0.0,0.0,0.05,0.0,2020-02-05 18:05:02
4324,2020-02-05 17:45:02,0.0,0.05,0.1,0.05,2020-02-05 18:10:02
4325,2020-02-05 17:50:02,0.05,0.1,0.1,0.025,2020-02-05 18:15:02
4326,2020-02-05 17:55:02,0.1,0.1,0.0,0.0,2020-02-05 18:20:02
4327,2020-02-05 18:00:02,0.1,0.0,0.05,0.025,2020-02-05 18:25:02
4328,2020-02-05 18:05:02,0.0,0.05,0.025,0.0,2020-02-05 18:30:02
4329,2020-02-05 18:10:02,0.05,0.025,0.0,0.0,2020-02-05 18:35:02
4330,2020-02-05 18:15:02,0.025,0.0,0.025,0.025,2020-02-05 18:40:02
4331,2020-02-05 18:20:02,0.0,0.025,0.0,0.05,2020-02-05 18:45:02
4332,2020-02-05 18:25:02,0.025,0.0,0.0,0.25,2020-02-05 18:50:02
4333,2020-02-05 18:30:02,0.0,0.0,0.025,0.25,2020-02-05 18:55:02
4334,2020-02-05 18:35:02,0.0,0.025,0.05,0.225,2020-02-05 19:00:02
4335,2020-02-05 18:40:02,0.025,0.05,0.25,0.15,2020-02-05 19:05:02
4336,2020-02-05 18:45:02,0.05,0.25,0.25,0.1,2020-02-05 19:10:02
4337,2020-02-05 18:50:02,0.25,0.25,0.225,0.225,2020-02-05 19:15:02
4338,2020-02-05 18:55:02,0.25,0.225,0.15,0.275,2020-02-05 19:20:02
4339,2020-02-05 19:00:02,0.225,0.15,0.1,0.175,2020-02-05 19:25:02
4340,2020-02-05 19:05:02,0.15,0.1,0.225,0.1,2020-02-05 19:30:02
4341,2020-02-05 19:10:02,0.1,0.225,0.275,0.025,2020-02-05 19:35:02
4342,2020-02-05 19:15:02,0.225,0.275,0.175,0.0,2020-02-05 19:40:02
4343,2020-02-05 19:20:02,0.275,0.175,0.1,0.0,2020-02-05 19:45:02
4344,2020-02-05 19:25:02,0.175,0.1,0.025,0.0,2020-02-05 19:50:02
4345,2020-02-05 19:30:02,0.1,0.025,0.0,0.025,2020-02-05 19:55:02
4346,2020-02-05 19:35:02,0.025,0.0,0.0,0.0,2020-02-05 20:00:02
4347,2020-02-05 19:40:02,0.0,0.0,0.0,0.0,2020-02-05 20:05:02
4348,2020-02-05 19:45:02,0.0,0.0,0.025,0.025,2020-02-05 20:10:02
4349,2020-02-05 19:50:02,0.0,0.025,0.0,0.025,2020-02-05 20:15:02
4350,2020-02-05 19:55:02,0.025,0.0,0.0,0.05,2020-02-05 20:20:02
4351,2020-02-05 20:00:02,0.0,0.0,0.025,0.0,2020-02-05 20:25:02
4352,2020-02-05 20:05:02,0.0,0.025,0.025,0.0,2020-02-05 20:30:02
4353,2020-02-05 20:10:02,0.025,0.025,0.05,0.0,2020-02-05 20:35:02
4354,2020-02-05 20:15:02,0.025,0.05,0.0,0.05,2020-02-05 20:40:02
4355,2020-02-05 20:20:02,0.05,0.0,0.0,0.0,2020-02-05 20:45:02
4356,2020-02-05 20:25:02,0.0,0.0,0.0,0.0,2020-02-05 20:50:02
4357,2020-02-05 20:30:02,0.0,0.0,0.05,0.0,2020-02-05 20:55:02
4358,2020-02-05 20:35:02,0.0,0.05,0.0,0.025,2020-02-05 21:00:02
4359,2020-02-05 20:40:02,0.05,0.0,0.0,0.05,2020-02-05 21:05:02
4360,2020-02-05 20:45:02,0.0,0.0,0.0,0.05,2020-02-05 21:10:02
4361,2020-02-05 20:50:02,0.0,0.0,0.025,0.05,2020-02-05 21:15:02
4362,2020-02-05 20:55:02,0.0,0.025,0.05,0.05,2020-02-05 21:20:02
4363,2020-02-05 21:00:02,0.025,0.05,0.05,0.1,2020-02-05 21:25:02
4364,2020-02-05 21:05:02,0.05,0.05,0.05,0.1,2020-02-05 21:30:02
4365,2020-02-05 21:10:02,0.05,0.05,0.05,0.1,2020-02-05 21:35:02
4366,2020-02-05 21:15:02,0.05,0.05,0.1,0.1,2020-02-05 21:40:02
4367,2020-02-05 21:20:02,0.05,0.1,0.1,0.075,2020-02-05 21:45:02
4368,2020-02-05 21:25:02,0.1,0.1,0.1,0.05,2020-02-05 21:50:02
4369,2020-02-05 21:30:02,0.1,0.1,0.1,0.0,2020-02-05 21:55:02
4370,2020-02-05 21:35:02,0.1,0.1,0.075,0.0,2020-02-05 22:00:02
4371,2020-02-05 21:40:02,0.1,0.075,0.05,0.0,2020-02-05 22:05:02
4372,2020-02-05 21:45:02,0.075,0.05,0.0,0.0,2020-02-05 22:10:02
4373,2020-02-05 21:50:02,0.05,0.0,0.0,0.0,2020-02-05 22:15:02
4374,2020-02-05 21:55:02,0.0,0.0,0.0,0.0,2020-02-05 22:20:02
4375,2020-02-05 22:00:02,0.0,0.0,0.0,0.025,2020-02-05 22:25:02
4376,2020-02-05 22:05:02,0.0,0.0,0.0,0.0,2020-02-05 22:30:02
4377,2020-02-05 22:10:02,0.0,0.0,0.0,0.025,2020-02-05 22:35:02
