,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
65,2020-01-01T12:00:02.000000000Z,3,2020-01-28T23:00:02.000000000Z,12,2020-02-04T23:00:02.000000000Z,2,2020-01-01T12:00:02.000000000Z,3,2020-01-03T15:40:02.000000000Z,7,2020-01-05T20:20:02.000000000Z,8,2020-01-01T11:50:02.000000000Z,1,2020-01-01T11:55:02.000000000Z,2,2020-01-01T12:00:02.000000000Z,3,2020-02-18T23:00:02.000000000Z
66,2020-01-01T12:05:02.000000000Z,3,2020-01-28T23:05:02.000000000Z,12,2020-02-04T23:05:02.000000000Z,3,2020-01-01T12:05:02.000000000Z,3,2020-01-03T15:45:02.000000000Z,9,2020-01-05T20:25:02.000000000Z,8,2020-01-01T11:55:02.000000000Z,2,2020-01-01T12:00:02.000000000Z,3,2020-01-01T12:05:02.000000000Z,3,2020-02-18T23:05:02.000000000Z
67,2020-01-01T12:10:02.000000000Z,3,2020-01-28T23:10:02.000000000Z,13,2020-02-04T23:10:02.000000000Z,4,2020-01-01T12:10:02.000000000Z,3,2020-01-03T15:50:02.000000000Z,9,2020-01-05T20:30:02.000000000Z,10,2020-01-01T12:00:02.000000000Z,3,2020-01-01T12:05:02.000000000Z,3,2020-01-01T12:10:02.000000000Z,3,2020-02-18T23:10:02.000000000Z
68,2020-01-01T12:15:02.000000000Z,5,2020-01-28T23:15:02.000000000Z,15,2020-02-04T23:15:02.000000000Z,4,2020-01-01T12:15:02.000000000Z,5,2020-01-03T15:55:02.000000000Z,10,2020-01-05T20:35:02.000000000Z,12,2020-01-01T12:05:02.000000000Z,3,2020-01-01T12:10:02.000000000Z,3,2020-01-01T12:15:02.000000000Z,5,2020-02-18T23:15:02.000000000Z
69,2020-01-01T12:20:02.000000000Z,6,2020-01-28T23:20:02.000000000Z,17,2020-02-04T23:20:02.000000000Z,4,2020-01-01T12:20:02.000000000Z,6,2020-01-03T16:00:02.000000000Z,10,2020-01-05T20:40:02.000000000Z,13,2020-01-01T12:10:02.000000000Z,3,2020-01-01T12:15:02.000000000Z,5,2020-01-01T12:20:02.000000000Z,6,2020-02-18T23:20:02.000000000Z
70,2020-01-01T12:25:02.000000000Z,9,2020-01-28T23:25:02.000000000Z,20,2020-02-04T23:25:02.000000000Z,7,2020-01-01T12:25:02.000000000Z,9,2020-01-03T16:05:02.000000000Z,13,2020-01-05T20:45:02.000000000Z,16,2020-01-01T12:15:02.000000000Z,5,2020-01-01T12:20:02.000000000Z,6,2020-01-01T12:25:02.000000000Z,9,2020-02-18T23:25:02.000000000Z
71,2020-01-01T12:30:03.000000000Z,10,2020-01-28T23:30:02.000000000Z,20,2020-02-04T23:30:02.000000000Z,8,2020-01-01T12:30:03.000000000Z,10,2020-01-03T16:10:02.000000000Z,14,2020-01-05T20:50:02.000000000Z,16,2020-01-01T12:20:02.000000000Z,6,2020-01-01T12:25:02.000000000Z,9,2020-01-01T12:30:03.000000000Z,10,2020-02-18T23:30:02.000000000Z
72,2020-01-01T12:35:02.000000000Z,4,2020-01-28T23:35:02.000000000Z,22,2020-02-04T23:35:02.000000000Z,11,2020-01-01T12:35:02.000000000Z,4,2020-01-03T16:15:02.000000000Z,16,2020-01-05T20:55:02.000000000Z,20,2020-01-01T12:25:02.000000000Z,9,2020-01-01T12:30:03.000000000Z,10,2020-01-01T12:35:02.000000000Z,4,2020-02-18T23:35:02.000000000Z
73,2020-01-01T12:40:02.000000000Z,2,2020-01-28T23:40:02.000000000Z,22,2020-02-04T23:40:02.000000000Z,11,2020-01-01T12:40:02.000000000Z,2,2020-01-03T16:20:02.000000000Z,4,2020-01-05T21:00:02.000000000Z,12,2020-01-01T12:30:03.000000000Z,10,2020-01-01T12:35:02.000000000Z,4,2020-01-01T12:40:02.000000000Z,2,2020-02-18T23:40:02.000000000Z
74,2020-01-01T12:45:02.000000000Z,6,2020-01-28T23:45:02.000000000Z,24,2020-02-04T23:45:02.000000000Z,14,2020-01-01T12:45:02.000000000Z,6,2020-01-03T16:25:02.000000000Z,4,2020-01-05T21:05:02.000000000Z,6,2020-01-01T12:35:02.000000000Z,4,2020-01-01T12:40:02.000000000Z,2,2020-01-01T12:45:02.000000000Z,6,2020-02-18T23:45:02.000000000Z
75,2020-01-01T12:50:02.000000000Z,9,2020-01-28T23:50:02.000000000Z,26,2020-02-04T23:50:02.000000000Z,10,2020-01-01T12:50:02.000000000Z,9,2020-01-03T16:30:02.000000000Z,0,2020-01-05T21:10:02.000000000Z,6,2020-01-01T12:40:02.000000000Z,2,2020-01-01T12:45:02.000000000Z,6,2020-01-01T12:50:02.000000000Z,9,2020-02-18T23:50:02.000000000Z
76,2020-01-01T12:55:02.000000000Z,12,2020-01-28T23:55:02.000000000Z,29,2020-02-04T23:55:02.000000000Z,7,2020-01-01T12:55:02.000000000Z,12,2020-01-03T16:35:02.000000000Z,5,2020-01-05T21:15:02.000000000Z,6,2020-01-01T12:45:02.000000000Z,6,2020-01-01T12:50:02.000000000Z,9,2020-01-01T12:55:02.000000000Z,12,2020-02-18T23:55:02.000000000Z
77,2020-01-01T13:00:02.000000000Z,16,2020-01-29T00:00:02.000000000Z,32,2020-02-05T00:00:02.000000000Z,0,2020-01-01T13:00:02.000000000Z,16,2020-01-03T16:40:02.000000000Z,7,2020-01-05T21:20:02.000000000Z,6,2020-01-01T12:50:02.000000000Z,9,2020-01-01T12:55:02.000000000Z,12,2020-01-01T13:00:02.000000000Z,16,2020-02-19T00:00:02.000000000Z
78,2020-01-01T13:05:02.000000000Z,16,2020-01-29T00:05:02.000000000Z,34,2020-02-05T00:05:02.000000000Z,1,2020-01-01T13:05:02.000000000Z,16,2020-01-03T16:45:02.000000000Z,8,2020-01-05T21:25:02.000000000Z,15,2020-01-01T12:55:02.000000000Z,12,2020-01-01T13:00:02.000000000Z,16,2020-01-01T13:05:02.000000000Z,16,2020-02-19T00:05:02.000000000Z
79,2020-01-01T13:10:02.000000000Z,18,2020-01-29T00:10:02.000000000Z,34,2020-02-05T00:10:02.000000000Z,2,2020-01-01T13:10:02.000000000Z,18,2020-01-03T16:50:02.000000000Z,9,2020-01-05T21:30:02.000000000Z,18,2020-01-01T13:00:02.000000000Z,16,2020-01-01T13:05:02.000000000Z,16,2020-01-01T13:10:02.000000000Z,18,2020-02-19T00:10:02.000000000Z
80,2020-01-01T13:15:02.000000000Z,11,2020-01-29T00:15:02.000000000Z,39,2020-02-05T00:15:02.000000000Z,8,2020-01-01T13:15:02.000000000Z,11,2020-01-03T16:55:02.000000000Z,10,2020-01-05T21:35:02.000000000Z,20,2020-01-01T13:05:02.000000000Z,16,2020-01-01T13:10:02.000000000Z,18,2020-01-01T13:15:02.000000000Z,11,2020-02-19T00:15:02.000000000Z
81,2020-01-01T13:20:03.000000000Z,13,2020-01-29T00:20:02.000000000Z,40,2020-02-05T00:20:02.000000000Z,9,2020-01-01T13:20:03.000000000Z,13,2020-01-03T17:00:02.000000000Z,7,2020-01-05T21:40:03.000000000Z,23,2020-01-01T13:10:02.000000000Z,18,2020-01-01T13:15:02.000000000Z,11,2020-01-01T13:20:03.000000000Z,13,2020-02-19T00:20:02.000000000Z
82,2020-01-01T13:25:02.000000000Z,16,2020-01-29T00:25:02.000000000Z,39,2020-02-05T00:25:02.000000000Z,11,2020-01-01T13:25:02.000000000Z,16,2020-01-03T17:05:02.000000000Z,4,2020-01-05T21:45:02.000000000Z,25,2020-01-01T13:15:02.000000000Z,11,2020-01-01T13:20:03.000000000Z,13,2020-01-01T13:25:02.000000000Z,16,2020-02-19T00:25:02.000000000Z
83,2020-01-01T13:30:02.000000000Z,16,2020-01-29T00:30:02.000000000Z,40,2020-02-05T00:30:02.000000000Z,13,2020-01-01T13:30:02.000000000Z,16,2020-01-03T17:10:02.000000000Z,2,2020-01-05T21:50:02.000000000Z,24,2020-01-01T13:20:03.000000000Z,13,2020-01-01T13:25:02.000000000Z,16,2020-01-01T13:30:02.000000000Z,16,2020-02-19T00:30:02.000000000Z
84,2020-01-01T13:35:02.000000000Z,16,2020-01-29T00:35:02.000000000Z,38,2020-02-05T00:35:02.000000000Z,13,2020-01-01T13:35:02.000000000Z,16,2020-01-03T17:15:02.000000000Z,0,2020-01-05T21:55:02.000000000Z,15,2020-01-01T13:25:02.000000000Z,16,2020-01-01T13:30:02.000000000Z,16,2020-01-01T13:35:02.000000000Z,16,2020-02-19T00:35:02.000000000Z
85,2020-01-01T13:40:02.000000000Z,17,2020-01-29T00:40:03.000000000Z,36,2020-02-05T00:40:02.000000000Z,11,2020-01-01T13:40:02.000000000Z,17,2020-01-03T17:20:02.000000000Z,0,2020-01-05T22:00:02.000000000Z,5,2020-01-01T13:30:02.000000000Z,16,2020-01-01T13:35:02.000000000Z,16,2020-01-01T13:40:02.000000000Z,17,2020-02-19T00:40:02.000000000Z
86,2020-01-01T13:45:02.000000000Z,15,2020-01-29T00:45:02.000000000Z,35,2020-02-05T00:45:02.000000000Z,11,2020-01-01T13:45:02.000000000Z,15,2020-01-03T17:25:02.000000000Z,2,2020-01-05T22:05:02.000000000Z,3,2020-01-01T13:35:02.000000000Z,16,2020-01-01T13:40:02.000000000Z,17,2020-01-01T13:45:02.000000000Z,15,2020-02-19T00:45:02.000000000Z
87,2020-01-01T13:50:02.000000000Z,17,2020-01-29T00:50:04.000000000Z,34,2020-02-05T00:50:02.000000000Z,10,2020-01-01T13:50:02.000000000Z,17,2020-01-03T17:30:02.000000000Z,2,2020-01-05T22:10:02.000000000Z,2,2020-01-01T13:40:02.000000000Z,17,2020-01-01T13:45:02.000000000Z,15,2020-01-01T13:50:02.000000000Z,17,2020-02-19T00:50:28.000000000Z
88,2020-01-01T13:55:02.000000000Z,18,2020-01-29T00:55:02.000000000Z,36,2020-02-05T00:55:02.000000000Z,12,2020-01-01T13:55:02.000000000Z,18,2020-01-03T17:35:02.000000000Z,1,2020-01-05T22:15:02.000000000Z,4,2020-01-01T13:45:02.000000000Z,15,2020-01-01T13:50:02.000000000Z,17,2020-01-01T13:55:02.000000000Z,18,2020-02-19T00:55:02.000000000Z
89,2020-01-01T14:00:02.000000000Z,14,2020-01-29T01:00:02.000000000Z,36,2020-02-05T01:00:02.000000000Z,12,2020-01-01T14:00:02.000000000Z,14,2020-01-03T17:40:02.000000000Z,4,2020-01-05T22:20:02.000000000Z,3,2020-01-01T13:50:02.000000000Z,17,2020-01-01T13:55:02.000000000Z,18,2020-01-01T14:00:02.000000000Z,14,2020-02-19T01:00:02.000000000Z
90,2020-01-01T14:05:02.000000000Z,11,2020-01-29T01:05:02.000000000Z,36,2020-02-05T01:05:02.000000000Z,13,2020-01-01T14:05:02.000000000Z,11,2020-01-03T17:45:02.000000000Z,4,2020-01-05T22:25:03.000000000Z,1,2020-01-01T13:55:02.000000000Z,18,2020-01-01T14:00:02.000000000Z,14,2020-01-01T14:05:02.000000000Z,11,2020-02-19T01:05:02.000000000Z
91,2020-01-01T14:10:01.000000000Z,1,2020-01-29T01:10:02.000000000Z,30,2020-02-05T01:10:02.000000000Z,10,2020-01-01T14:10:01.000000000Z,1,2020-01-03T17:50:02.000000000Z,0,2020-01-05T22:30:02.000000000Z,2,2020-01-01T14:00:02.000000000Z,14,2020-01-01T14:05:02.000000000Z,11,2020-01-01T14:10:01.000000000Z,1,2020-02-19T01:10:02.000000000Z
92,2020-01-01T14:15:02.000000000Z,0,2020-01-29T01:15:02.000000000Z,34,2020-02-05T01:15:02.000000000Z,10,2020-01-01T14:15:02.000000000Z,0,2020-01-03T17:55:02.000000000Z,0,2020-01-05T22:35:02.000000000Z,1,2020-01-01T14:05:02.000000000Z,11,2020-01-01T14:10:01.000000000Z,1,2020-01-01T14:15:02.000000000Z,0,2020-02-19T01:15:02.000000000Z
93,2020-01-01T14:20:02.000000000Z,3,2020-01-29T01:20:02.000000000Z,34,2020-02-05T01:20:02.000000000Z,10,2020-01-01T14:20:02.000000000Z,3,2020-01-03T18:00:02.000000000Z,6,2020-01-05T22:40:02.000000000Z,1,2020-01-01T14:10:01.000000000Z,1,2020-01-01T14:15:02.000000000Z,0,2020-01-01T14:20:02.000000000Z,3,2020-02-19T01:20:02.000000000Z
94,2020-01-01T14:25:02.000000000Z,3,2020-01-29T01:25:02.000000000Z,33,2020-02-05T01:25:02.000000000Z,11,2020-01-01T14:25:02.000000000Z,3,2020-01-03T18:05:02.000000000Z,7,2020-01-05T22:45:02.000000000Z,3,2020-01-01T14:15:02.000000000Z,0,2020-01-01T14:20:02.000000000Z,3,2020-01-01T14:25:02.000000000Z,3,2020-02-19T01:25:02.000000000Z
95,2020-01-01T14:30:02.000000000Z,2,2020-01-29T01:30:02.000000000Z,36,2020-02-05T01:30:02.000000000Z,15,2020-01-01T14:30:02.000000000Z,2,2020-01-03T18:10:02.000000000Z,7,2020-01-05T22:50:02.000000000Z,4,2020-01-01T14:20:02.000000000Z,3,2020-01-01T14:25:02.000000000Z,3,2020-01-01T14:30:02.000000000Z,2,2020-02-19T01:30:02.000000000Z
96,2020-01-01T14:35:02.000000000Z,3,2020-01-29T01:35:02.000000000Z,36,2020-02-05T01:35:02.000000000Z,15,2020-01-01T14:35:02.000000000Z,3,2020-01-03T18:15:02.000000000Z,5,2020-01-05T22:55:02.000000000Z,6,2020-01-01T14:25:02.000000000Z,3,2020-01-01T14:30:02.000000000Z,2,2020-01-01T14:35:02.000000000Z,3,2020-02-19T01:35:02.000000000Z
97,2020-01-01T14:40:02.000000000Z,3,2020-01-29T01:40:02.000000000Z,38,2020-02-05T01:40:02.000000000Z,14,2020-01-01T14:40:02.000000000Z,3,2020-01-03T18:20:02.000000000Z,6,2020-01-05T23:00:02.000000000Z,12,2020-01-01T14:30:02.000000000Z,2,2020-01-01T14:35:02.000000000Z,3,2020-01-01T14:40:02.000000000Z,3,2020-02-19T01:40:02.000000000Z
98,2020-01-01T14:45:02.000000000Z,0,2020-01-29T01:45:02.000000000Z,39,2020-02-05T01:45:02.000000000Z,12,2020-01-01T14:45:02.000000000Z,0,2020-01-03T18:25:02.000000000Z,14,2020-01-05T23:05:02.000000000Z,11,2020-01-01T14:35:02.000000000Z,3,2020-01-01T14:40:02.000000000Z,3,2020-01-01T14:45:02.000000000Z,0,2020-02-19T01:45:02.000000000Z
99,2020-01-01T14:50:02.000000000Z,8,2020-01-29T01:50:02.000000000Z,37,2020-02-05T01:50:02.000000000Z,16,2020-01-01T14:50:02.000000000Z,8,2020-01-03T18:30:02.000000000Z,14,2020-01-05T23:10:02.000000000Z,3,2020-01-01T14:40:02.000000000Z,3,2020-01-01T14:45:02.000000000Z,0,2020-01-01T14:50:02.000000000Z,8,2020-02-19T01:50:02.000000000Z
100,2020-01-01T14:55:02.000000000Z,11,2020-01-29T01:55:02.000000000Z,37,2020-02-05T01:55:02.000000000Z,18,2020-01-01T14:55:02.000000000Z,11,2020-01-03T18:35:02.000000000Z,9,2020-01-05T23:15:02.000000000Z,6,2020-01-01T14:45:02.000000000Z,0,2020-01-01T14:50:02.000000000Z,8,2020-01-01T14:55:02.000000000Z,11,2020-02-19T01:55:02.000000000Z
101,2020-01-01T15:00:27.000000000Z,16,2020-01-29T02:00:02.000000000Z,37,2020-02-05T02:00:02.000000000Z,18,2020-01-01T15:00:27.000000000Z,16,2020-01-03T18:40:02.000000000Z,18,2020-01-05T23:20:02.000000000Z,4,2020-01-01T14:50:02.000000000Z,8,2020-01-01T14:55:02.000000000Z,11,2020-01-01T15:00:27.000000000Z,16,2020-02-19T02:00:02.000000000Z
102,2020-01-01T15:05:02.000000000Z,13,2020-01-29T02:05:02.000000000Z,35,2020-02-05T02:05:02.000000000Z,18,2020-01-01T15:05:02.000000000Z,13,2020-01-03T18:45:02.000000000Z,18,2020-01-05T23:25:02.000000000Z,0,2020-01-01T14:55:02.000000000Z,11,2020-01-01T15:00:27.000000000Z,16,2020-01-01T15:05:02.000000000Z,13,2020-02-19T02:05:02.000000000Z
103,2020-01-01T15:10:02.000000000Z,14,2020-01-29T02:10:02.000000000Z,33,2020-02-05T02:10:02.000000000Z,13,2020-01-01T15:10:02.000000000Z,14,2020-01-03T18:50:02.000000000Z,24,2020-01-05T23:30:02.000000000Z,0,2020-01-01T15:00:27.000000000Z,16,2020-01-01T15:05:02.000000000Z,13,2020-01-01T15:10:02.000000000Z,14,2020-02-19T02:10:02.000000000Z
104,2020-01-01T15:15:02.000000000Z,11,2020-01-29T02:15:02.000000000Z,32,2020-02-05T02:15:02.000000000Z,17,2020-01-01T15:15:02.000000000Z,11,2020-01-03T18:55:02.000000000Z,25,2020-01-05T23:35:02.000000000Z,21,2020-01-01T15:05:02.000000000Z,13,2020-01-01T15:10:02.000000000Z,14,2020-01-01T15:15:02.000000000Z,11,2020-02-19T02:15:02.000000000Z
105,2020-01-01T15:20:02.000000000Z,13,2020-01-29T02:20:02.000000000Z,35,2020-02-05T02:20:02.000000000Z,20,2020-01-01T15:20:02.000000000Z,13,2020-01-03T19:00:02.000000000Z,27,2020-01-05T23:40:02.000000000Z,17,2020-01-01T15:10:02.000000000Z,14,2020-01-01T15:15:02.000000000Z,11,2020-01-01T15:20:02.000000000Z,13,2020-02-19T02:20:02.000000000Z
106,2020-01-01T15:25:02.000000000Z,22,2020-01-29T02:25:02.000000000Z,36,2020-02-05T02:25:02.000000000Z,19,2020-01-01T15:25:02.000000000Z,22,2020-01-03T19:05:02.000000000Z,24,2020-01-05T23:45:02.000000000Z,24,2020-01-01T15:15:02.000000000Z,11,2020-01-01T15:20:02.000000000Z,13,2020-01-01T15:25:02.000000000Z,22,2020-02-19T02:25:02.000000000Z
107,2020-01-01T15:30:02.000000000Z,30,2020-01-29T02:30:02.000000000Z,36,2020-02-05T02:30:02.000000000Z,19,2020-01-01T15:30:02.000000000Z,30,2020-01-03T19:10:02.000000000Z,25,2020-01-05T23:50:02.000000000Z,29,2020-01-01T15:20:02.000000000Z,13,2020-01-01T15:25:02.000000000Z,22,2020-01-01T15:30:02.000000000Z,30,2020-02-19T02:30:02.000000000Z
108,2020-01-01T15:35:02.000000000Z,34,2020-01-29T02:35:02.000000000Z,35,2020-02-05T02:35:02.000000000Z,19,2020-01-01T15:35:02.000000000Z,34,2020-01-03T19:15:02.000000000Z,28,2020-01-05T23:55:02.000000000Z,29,2020-01-01T15:25:02.000000000Z,22,2020-01-01T15:30:02.000000000Z,30,2020-01-01T15:35:02.000000000Z,34,2020-02-19T02:35:02.000000000Z
109,2020-01-01T15:40:02.000000000Z,37,2020-01-29T02:40:03.000000000Z,39,2020-02-05T02:40:02.000000000Z,18,2020-01-01T15:40:02.000000000Z,37,2020-01-03T19:20:02.000000000Z,29,2020-01-06T00:00:03.000000000Z,39,2020-01-01T15:30:02.000000000Z,30,2020-01-01T15:35:02.000000000Z,34,2020-01-01T15:40:02.000000000Z,37,2020-02-19T02:40:02.000000000Z
110,2020-01-01T15:45:02.000000000Z,39,2020-01-29T02:45:02.000000000Z,39,2020-02-05T02:45:02.000000000Z,18,2020-01-01T15:45:02.000000000Z,39,2020-01-03T19:25:02.000000000Z,27,2020-01-06T00:05:02.000000000Z,39,2020-01-01T15:35:02.000000000Z,34,2020-01-01T15:40:02.000000000Z,37,2020-01-01T15:45:02.000000000Z,39,2020-02-19T02:45:02.000000000Z
111,2020-01-01T15:50:02.000000000Z,40,2020-01-29T02:50:02.000000000Z,37,2020-02-05T02:50:02.000000000Z,26,2020-01-01T15:50:02.000000000Z,40,2020-01-03T19:30:02.000000000Z,30,2020-01-06T00:10:02.000000000Z,39,2020-01-01T15:40:02.000000000Z,37,2020-01-01T15:45:02.000000000Z,39,2020-01-01T15:50:02.000000000Z,40,2020-02-19T02:50:02.000000000Z
112,2020-01-01T15:55:02.000000000Z,40,2020-01-29T02:55:02.000000000Z,39,2020-02-05T02:55:02.000000000Z,26,2020-01-01T15:55:02.000000000Z,40,2020-01-03T19:35:02.000000000Z,31,2020-01-06T00:15:02.000000000Z,38,2020-01-01T15:45:02.000000000Z,39,2020-01-01T15:50:02.000000000Z,40,2020-01-01T15:55:02.000000000Z,40,2020-02-19T02:55:02.000000000Z
113,2020-01-01T16:00:02.000000000Z,36,2020-01-29T03:00:02.000000000Z,39,2020-02-05T03:00:02.000000000Z,26,2020-01-01T16:00:02.000000000Z,36,2020-01-03T19:40:02.000000000Z,28,2020-01-06T00:20:02.000000000Z,36,2020-01-01T15:50:02.000000000Z,40,2020-01-01T15:55:02.000000000Z,40,2020-01-01T16:00:02.000000000Z,36,2020-02-19T03:00:02.000000000Z
114,2020-01-01T16:05:27.000000000Z,37,2020-01-29T03:05:02.000000000Z,39,2020-02-05T03:05:02.000000000Z,26,2020-01-01T16:05:27.000000000Z,37,2020-01-03T19:45:02.000000000Z,32,2020-01-13T00:05:27.000000000Z,37,2020-01-01T15:55:02.000000000Z,40,2020-01-01T16:00:02.000000000Z,36,2020-01-01T16:05:27.000000000Z,37,2020-02-19T03:05:02.000000000Z
115,2020-01-01T16:10:02.000000000Z,40,2020-01-29T03:10:02.000000000Z,38,2020-02-05T03:10:02.000000000Z,29,2020-01-01T16:10:02.000000000Z,40,2020-01-03T19:50:02.000000000Z,33,2020-01-13T00:10:02.000000000Z,35,2020-01-01T16:00:02.000000000Z,36,2020-01-01T16:05:27.000000000Z,37,2020-01-01T16:10:02.000000000Z,40,2020-02-19T03:10:03.000000000Z
116,2020-01-01T16:15:02.000000000Z,39,2020-01-29T03:15:02.000000000Z,39,2020-02-05T03:15:02.000000000Z,31,2020-01-01T16:15:02.000000000Z,39,2020-01-03T19:55:02.000000000Z,33,2020-01-13T00:15:02.000000000Z,35,2020-01-01T16:05:27.000000000Z,37,2020-01-01T16:10:02.000000000Z,40,2020-01-01T16:15:02.000000000Z,39,2020-02-19T03:15:02.000000000Z
117,2020-01-01T16:20:02.000000000Z,39,2020-01-29T03:20:02.000000000Z,39,2020-02-05T03:20:02.000000000Z,33,2020-01-01T16:20:02.000000000Z,39,2020-01-03T20:00:02.000000000Z,35,2020-01-13T00:20:02.000000000Z,34,2020-01-01T16:10:02.000000000Z,40,2020-01-01T16:15:02.000000000Z,39,2020-01-01T16:20:02.000000000Z,39,2020-02-19T03:20:02.000000000Z
118,2020-01-01T16:25:02.000000000Z,39,2020-01-29T03:25:02.000000000Z,38,2020-02-05T03:25:02.000000000Z,33,2020-01-01T16:25:02.000000000Z,39,2020-01-03T20:05:02.000000000Z,34,2020-01-13T00:25:02.000000000Z,34,2020-01-01T16:15:02.000000000Z,39,2020-01-01T16:20:02.000000000Z,39,2020-01-01T16:25:02.000000000Z,39,2020-02-19T03:25:02.000000000Z
119,2020-01-01T16:30:03.000000000Z,38,2020-01-29T03:30:02.000000000Z,38,2020-02-05T03:30:02.000000000Z,33,2020-01-01T16:30:03.000000000Z,38,2020-01-03T20:10:02.000000000Z,35,2020-01-13T00:30:02.000000000Z,37,2020-01-01T16:20:02.000000000Z,39,2020-01-01T16:25:02.000000000Z,39,2020-01-01T16:30:03.000000000Z,38,2020-02-19T03:30:02.000000000Z
120,2020-01-01T16:35:02.000000000Z,38,2020-01-29T03:35:02.000000000Z,39,2020-02-05T03:35:02.000000000Z,32,2020-01-01T16:35:02.000000000Z,38,2020-01-03T20:15:02.000000000Z,35,2020-01-13T00:35:02.000000000Z,38,2020-01-01T16:25:02.000000000Z,39,2020-01-01T16:30:03.000000000Z,38,2020-01-01T16:35:02.000000000Z,38,2020-02-19T03:35:02.000000000Z
121,2020-01-01T16:40:02.000000000Z,38,2020-01-29T03:40:03.000000000Z,39,2020-02-05T03:40:02.000000000Z,32,2020-01-01T16:40:02.000000000Z,38,2020-01-03T20:20:02.000000000Z,35,2020-01-13T00:40:02.000000000Z,36,2020-01-01T16:30:03.000000000Z,38,2020-01-01T16:35:02.000000000Z,38,2020-01-01T16:40:02.000000000Z,38,2020-02-19T03:40:02.000000000Z
122,2020-01-01T16:45:02.000000000Z,39,2020-01-29T03:45:03.000000000Z,39,2020-02-05T03:45:02.000000000Z,32,2020-01-01T16:45:02.000000000Z,39,2020-01-03T20:25:02.000000000Z,34,2020-01-13T00:45:02.000000000Z,39,2020-01-01T16:35:02.000000000Z,38,2020-01-01T16:40:02.000000000Z,38,2020-01-01T16:45:02.000000000Z,39,2020-02-19T03:45:02.000000000Z
123,2020-01-01T16:50:02.000000000Z,40,2020-01-29T03:50:02.000000000Z,39,2020-02-05T03:50:02.000000000Z,32,2020-01-01T16:50:02.000000000Z,40,2020-01-03T20:30:02.000000000Z,36,2020-01-13T00:50:02.000000000Z,39,2020-01-01T16:40:02.000000000Z,38,2020-01-01T16:45:02.000000000Z,39,2020-01-01T16:50:02.000000000Z,40,2020-02-19T03:50:02.000000000Z
124,2020-01-01T16:55:02.000000000Z,40,2020-01-29T03:55:02.000000000Z,38,2020-02-05T03:55:02.000000000Z,31,2020-01-01T16:55:02.000000000Z,40,2020-01-03T20:35:02.000000000Z,36,2020-01-13T00:55:02.000000000Z,39,2020-01-01T16:45:02.000000000Z,39,2020-01-01T16:50:02.000000000Z,40,2020-01-01T16:55:02.000000000Z,40,2020-02-19T03:55:02.000000000Z
125,2020-01-01T17:00:02.000000000Z,40,2020-01-29T04:00:02.000000000Z,38,2020-02-05T04:00:02.000000000Z,31,2020-01-01T17:00:02.000000000Z,40,2020-01-03T20:40:02.000000000Z,35,2020-01-13T01:00:02.000000000Z,38,2020-01-01T16:50:02.000000000Z,40,2020-01-01T16:55:02.000000000Z,40,2020-01-01T17:00:02.000000000Z,40,2020-02-19T04:00:02.000000000Z
126,2020-01-01T17:05:02.000000000Z,39,2020-01-29T04:05:02.000000000Z,38,2020-02-05T04:05:02.000000000Z,30,2020-01-01T17:05:02.000000000Z,39,2020-01-03T20:45:02.000000000Z,33,2020-01-13T01:05:02.000000000Z,37,2020-01-01T16:55:02.000000000Z,40,2020-01-01T17:00:02.000000000Z,40,2020-01-01T17:05:02.000000000Z,39,2020-02-19T04:05:02.000000000Z
127,2020-01-01T17:10:02.000000000Z,39,2020-01-29T04:10:02.000000000Z,38,2020-02-05T04:10:02.000000000Z,30,2020-01-01T17:10:02.000000000Z,39,2020-01-03T20:50:02.000000000Z,33,2020-01-13T01:10:02.000000000Z,38,2020-01-01T17:00:02.000000000Z,40,2020-01-01T17:05:02.000000000Z,39,2020-01-01T17:10:02.000000000Z,39,2020-02-19T04:10:02.000000000Z
128,2020-01-01T17:15:02.000000000Z,39,2020-01-29T04:15:02.000000000Z,38,2020-02-05T04:15:02.000000000Z,29,2020-01-01T17:15:02.000000000Z,39,2020-01-03T20:55:02.000000000Z,32,2020-01-13T01:15:02.000000000Z,38,2020-01-01T17:05:02.000000000Z,39,2020-01-01T17:10:02.000000000Z,39,2020-01-01T17:15:02.000000000Z,39,2020-02-19T04:15:02.000000000Z
129,2020-01-01T17:20:02.000000000Z,40,2020-01-29T04:20:02.000000000Z,38,2020-02-05T04:20:02.000000000Z,31,2020-01-01T17:20:02.000000000Z,40,2020-01-03T21:00:02.000000000Z,34,2020-01-13T01:20:02.000000000Z,38,2020-01-01T17:10:02.000000000Z,39,2020-01-01T17:15:02.000000000Z,39,2020-01-01T17:20:02.000000000Z,40,2020-02-19T04:20:02.000000000Z
130,2020-01-01T17:25:02.000000000Z,40,2020-01-29T04:25:02.000000000Z,39,2020-02-05T04:25:02.000000000Z,32,2020-01-01T17:25:02.000000000Z,40,2020-01-03T21:05:02.000000000Z,34,2020-01-13T01:25:02.000000000Z,38,2020-01-01T17:15:02.000000000Z,39,2020-01-01T17:20:02.000000000Z,40,2020-01-01T17:25:02.000000000Z,40,2020-02-19T04:25:02.000000000Z
